Date_GMT,Time_GMT,depth,X,Y,Xcorr,Ycorr,Lat1Hz,Lon1Hz,pitch,roll,heading_geo,heading_mag,speed,divenumber,divenumber_inc_inaccuratedepth,light2,pred_divetype,wet-dry,datetimenumeric,strokingrate,detectedfeeding
11/17/13,14:37:00,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.4821363488576276,2.974211002384077,6.259099047689261,6.2346644381613405,3.3856063523897286,\N,\N,65535,\N,155,1384699020,0,\N
11/17/13,14:37:01,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.4164883637509196,3.037209177645517,6.258418977029413,6.233984367501492,3.3866697093302838,\N,\N,65535,\N,185,1384699021,0,\N
11/17/13,14:37:02,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.531809116768409,2.5369920510077697,5.805914077647893,5.781479468119972,3.3776880427495115,\N,\N,65535,\N,203,1384699022,0,\N
11/17/13,14:37:03,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3897557652055494,-3.0047213860207465,0.24080165973083062,0.21636705020291,3.3778735453921063,\N,\N,65535,\N,214,1384699023,0,\N
11/17/13,14:37:04,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3686211071640977,2.5592577001479326,5.874453178183084,5.850018568655163,3.3638210482800917,\N,\N,65535,\N,169,1384699024,0,\N
11/17/13,14:37:05,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.4337298306068629,-2.5925021131742416,0.5585030428620741,0.5340684333341534,3.357809549877589,\N,\N,65535,\N,194,1384699025,0,\N
11/17/13,14:37:06,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.4296387508769746,3.141592653589793,0.02443460952792087,6.283185307179586,3.342543165865467,\N,\N,65535,\N,210,1384699026,0,\N
11/17/13,14:37:07,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3757564838881822,-3.070207561053051,0.09534982349284754,0.07091521396492693,3.339865379554048,\N,\N,65535,\N,115,1384699027,0,\N
11/17/13,14:37:08,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.4400641880125769,2.7885512842585833,6.006037727276277,5.981603117748356,3.3498747737035433,\N,\N,65535,\N,188,1384699028,0,\N
11/17/13,14:37:09,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.4320072742353833,-3.1338297092165295,0.040361413547181715,0.015926804019261106,3.376700988881153,\N,\N,65535,\N,205,1384699029,0,\N
11/17/13,14:37:10,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3930724657362303,3.010333226051929,6.176355548388956,6.151920938861035,3.3918016208318997,\N,\N,65535,\N,214,1384699030,0,\N
11/17/13,14:37:11,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3811598657923325,-2.9683516391351867,0.11312751633522583,0.08869290680730522,3.4076078169061628,\N,\N,65535,\N,217,1384699031,0,\N
11/17/13,14:37:12,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3505069962934555,3.038164796730589,6.156375267594347,6.131940658066426,3.4215839366923406,\N,\N,65535,\N,138,1384699032,0,\N
11/17/13,14:37:13,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.4071195074428609,-3.041671635665403,0.06724010839381361,0.042805498865892994,3.423166803209153,\N,\N,65535,\N,195,1384699033,0,\N
11/17/13,14:37:14,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3501340565361022,2.9731661113577026,6.12616895903352,6.101734349505599,3.423117951663092,\N,\N,65535,\N,188,1384699034,0,\N
11/17/13,14:37:15,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3193823810179097,3.089030191443705,6.241595228542917,6.217160619014996,3.418136669436829,\N,\N,65535,\N,182,1384699035,0,\N
11/17/13,14:37:16,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3154902525313403,-2.9606670145440317,0.15942833910226814,0.13499372957434752,3.3956195713200676,\N,\N,65535,\N,198,1384699036,0,\N
11/17/13,14:37:17,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3676507275477923,3.115177141327448,6.275925626531263,6.251491017003342,3.371571164776798,\N,\N,65535,\N,209,1384699037,0,\N
11/17/13,14:37:18,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.4046650557786666,3.0725461975642507,6.2403573255496525,6.215922716021732,3.3362984386199495,\N,\N,65535,\N,137,1384699038,0,\N
11/17/13,14:37:19,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.2813727896812255,-3.1220959712559773,0.03438144147895451,0.009946831951033892,3.3075139285581767,\N,\N,65535,\N,188,1384699039,0,\N
11/17/13,14:37:20,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.2416875122723923,-3.128555633058401,0.018138985086406656,6.276889682738072,3.282621737012642,\N,\N,65535,\N,127,1384699040,0,\N
11/17/13,14:37:21,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3084068215292046,3.0959825621579578,6.25597489813891,6.231540288610989,3.2801440582215515,\N,\N,65535,\N,198,1384699041,0,\N
11/17/13,14:37:22,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.4234704163363319,3.058479925800152,6.2092907809837605,6.18485617145584,3.2867346230132886,\N,\N,65535,\N,160,1384699042,0,\N
11/17/13,14:37:23,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.375090054348396,-3.126281100090132,0.03210945512906072,0.00767484560114011,3.3054715089580915,\N,\N,65535,\N,189,1384699043,0,\N
11/17/13,14:37:24,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3970840298047789,-3.0417954038605135,0.12159214667041032,0.09715753714248972,3.3142265965342395,\N,\N,65535,\N,136,1384699044,0,\N
11/17/13,14:37:25,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3421253501344714,3.042612530077088,6.239930358870866,6.215495749342945,3.326462742485538,\N,\N,65535,\N,83,1384699045,0,\N
11/17/13,14:37:26,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3650517330019083,-2.7575837224529183,0.3892116751033007,0.3647770655753801,3.32934261848723,\N,\N,65535,\N,172,1384699046,0,\N
11/17/13,14:37:27,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.319804894933077,-3.0391480152080597,0.15438696811552657,0.12995235858760595,3.3176070840370353,\N,\N,65535,\N,127,1384699047,0,\N
11/17/13,14:37:28,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.2957803037142848,2.9899621236961935,6.248103446929273,6.223668837401352,3.30278057120517,\N,\N,65535,\N,198,1384699048,0,\N
11/17/13,14:37:29,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3915089411579022,3.1176800869581203,0.06255248310267184,0.038117873574751215,3.2976571039637372,\N,\N,65535,\N,208,1384699049,0,\N
11/17/13,14:37:30,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.2968209466769611,-3.0941420478322574,0.1527349711490808,0.12830036162116018,3.293419271725462,\N,\N,65535,\N,82,1384699050,0,\N
11/17/13,14:37:31,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.30727795432209,3.0521021573685383,0.03726115344469583,0.012826543916775212,3.294557359795374,\N,\N,65535,\N,185,1384699051,0,\N
11/17/13,14:37:32,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.398924659525863,2.8414501724913364,6.1623931585493805,6.13795854902146,3.303423137408033,\N,\N,65535,\N,205,1384699052,0,\N
11/17/13,14:37:33,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3381517323831524,2.9908470866837935,0.06766219934270834,0.043227589814787734,3.306523731468075,\N,\N,65535,\N,159,1384699053,0,\N
11/17/13,14:37:34,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3146278970489316,-2.906534631451776,0.4004932576039561,0.3760586480760355,3.2996922182094384,\N,\N,65535,\N,191,1384699054,0,\N
11/17/13,14:37:35,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.324614603398958,-2.8880185492624606,0.3671921362757054,0.3427575267477848,3.288845537268975,\N,\N,65535,\N,212,1384699055,0,\N
11/17/13,14:37:36,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.4866148430224297,-2.8204083366077075,0.440765757950431,0.4163311484225104,3.279222758884785,\N,\N,65535,\N,214,1384699056,0,\N
11/17/13,14:37:37,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.386303589889933,3.0261949369402883,0.03161779234079691,0.007183182812876299,3.272074902257564,\N,\N,65535,\N,83,1384699057,0,\N
11/17/13,14:37:38,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.2771640635878725,-3.0130356684922517,0.21850351293156786,0.19406890340364724,3.2713424914531775,\N,\N,65535,\N,82,1384699058,0,\N
11/17/13,14:37:39,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3563747650280504,2.8911962298896747,6.141113829065335,6.1166792195374144,3.2813224997482315,\N,\N,65535,\N,175,1384699059,0,\N
11/17/13,14:37:40,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3729253255385596,2.9261819601899126,6.152583162139096,6.128148552611175,3.2765975660925473,\N,\N,65535,\N,212,1384699060,0,\N
11/17/13,14:37:41,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3128081130723475,-2.869170388437673,0.24404784344519323,0.2196132339172726,3.2847360781512727,\N,\N,65535,\N,212,1384699061,0,\N
11/17/13,14:37:42,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3382408806951094,-3.121461981519543,6.279052785947079,6.254618176419158,3.2754160548025935,\N,\N,65535,\N,212,1384699062,0,\N
11/17/13,14:37:43,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.2850152925893645,-3.062503349378321,0.06234331217060588,0.03790870264268527,3.2740039329326844,\N,\N,65535,\N,82,1384699063,0,\N
11/17/13,14:37:44,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.365338246334498,-3.0921142898686447,0.014301097543638619,6.273051795195304,3.269938651823181,\N,\N,65535,\N,163,1384699064,0,\N
11/17/13,14:37:45,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3185465397583558,-3.051775086458031,0.05567211953270522,0.031237510004784603,3.280380445342783,\N,\N,65535,\N,196,1384699065,0,\N
11/17/13,14:37:46,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.369344218145434,3.013155675287205,6.12783982051129,6.103405210983369,3.2789734788941813,\N,\N,65535,\N,195,1384699066,0,\N
11/17/13,14:37:47,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3288016028512877,-3.030555604619381,0.04802086625031703,0.02358625672239642,3.289226895441417,\N,\N,65535,\N,194,1384699067,0,\N
11/17/13,14:37:48,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3708725477882662,2.8948272480165076,6.00007032254363,5.975635713015709,3.2895186981487186,\N,\N,65535,\N,169,1384699068,0,\N
11/17/13,14:37:49,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3341772020575755,-3.101549327540169,6.204979031400719,6.180544421872798,3.2871398113424624,\N,\N,65535,\N,82,1384699069,0,\N
11/17/13,14:37:50,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.4380028863475263,-2.657073843591289,0.337312394382967,0.3128777848550464,3.2927458844287805,\N,\N,65535,\N,196,1384699070,0,\N
11/17/13,14:37:51,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.4042827832846831,3.116521944222822,6.179339128012877,6.1549045184849565,3.295012712877664,\N,\N,65535,\N,208,1384699071,0,\N
11/17/13,14:37:52,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.368206242775889,2.762156675665396,5.832989212160698,5.8085546026327775,3.3069562544073055,\N,\N,65535,\N,88,1384699072,0,\N
11/17/13,14:37:53,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.2832339692262775,3.052373202528611,6.069639812211734,6.045205202683813,3.3179598154502323,\N,\N,65535,\N,82,1384699073,0,\N
11/17/13,14:37:54,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3010600613495116,-2.8175283290554622,0.10479500174760165,0.08036039221968104,3.3264494836055682,\N,\N,65535,\N,178,1384699074,0,\N
11/17/13,14:37:55,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3272363621466372,-2.959232535642467,6.256423777336337,6.2319891678084165,3.3235783393386398,\N,\N,65535,\N,83,1384699075,0,\N
11/17/13,14:37:56,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.346668325505353,3.0785168482219354,6.047188507204888,6.022753897676967,3.317438223315114,\N,\N,65535,\N,177,1384699076,0,\N
11/17/13,14:37:57,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3371744185059034,-2.9325332982661347,6.268433303405469,6.243998693877548,3.3153782927734925,\N,\N,65535,\N,198,1384699077,0,\N
11/17/13,14:37:58,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.2991991625428807,-2.8883456352862105,6.263286907224303,6.238852297696382,3.3213841973576814,\N,\N,65535,\N,196,1384699078,0,\N
11/17/13,14:37:59,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3193700166385625,-2.938106446899705,6.191492556156945,6.167057946629024,3.320697381840954,\N,\N,65535,\N,185,1384699079,0,\N
11/17/13,14:38:00,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.2361516579679503,-2.9973774943964147,6.117599963063953,6.093165353536032,3.3255161498993235,\N,\N,65535,\N,83,1384699080,0,\N
11/17/13,14:38:01,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.2894097507839084,-3.0243466167200346,6.043931218214171,6.01949660868625,3.3213782250466357,\N,\N,65535,\N,138,1384699081,0,\N
11/17/13,14:38:02,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3777126591813,-2.9825332854940347,6.035599490911113,6.011164881383192,3.285984265855043,\N,\N,65535,\N,178,1384699082,0,\N
11/17/13,14:38:03,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3485436141832663,-2.746497498883994,6.217008059774481,6.19257345024656,3.234831079621507,\N,\N,65535,\N,184,1384699083,0,\N
11/17/13,14:38:04,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3720612802568637,-2.936551678208005,6.06521262363546,6.04077801410754,3.2029190919201564,\N,\N,65535,\N,201,1384699084,0,\N
11/17/13,14:38:05,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.2632203125185222,-2.999304277602773,6.0224842520075965,5.998049642479676,3.1933898535544625,\N,\N,65535,\N,83,1384699085,0,\N
11/17/13,14:38:06,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.2714987044365955,-2.88636956483798,6.03133990826206,6.006905298734139,3.152547030948991,\N,\N,65535,\N,83,1384699086,0,\N
11/17/13,14:38:07,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.2444422526434589,-3.1044231316359316,5.782631824948199,5.758197215420278,3.128902909494153,\N,\N,65535,\N,83,1384699087,0,\N
11/17/13,14:38:08,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.323850021442203,-2.9692931002083975,5.882833913772816,5.858399304244895,3.117253327967842,\N,\N,65535,\N,152,1384699088,0,\N
11/17/13,14:38:09,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3154697948620169,-2.8746023394507274,5.980933460867565,5.956498851339644,3.1113264450200706,\N,\N,65535,\N,181,1384699089,0,\N
11/17/13,14:38:10,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3559883867337925,3.0340860767115805,5.703230840341004,5.6787962308130835,3.100897298902538,\N,\N,65535,\N,175,1384699090,0,\N
11/17/13,14:38:11,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3478775711249529,2.800024687093446,5.496882688176633,5.472448078648712,3.135225757244789,\N,\N,65535,\N,192,1384699091,0,\N
11/17/13,14:38:12,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.2670971002536162,-2.8136549780541134,6.099000937030368,6.074566327502447,3.134887033890461,\N,\N,65535,\N,195,1384699092,0,\N
11/17/13,14:38:13,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3922933535182116,2.78625146456724,5.525113476550338,5.500678867022417,3.1462794080589966,\N,\N,65535,\N,159,1384699093,0,\N
11/17/13,14:38:14,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.285123193703837,-3.0736992060495614,5.971438741985542,5.9470041324576215,3.1649995578462455,\N,\N,65535,\N,83,1384699094,0,\N
11/17/13,14:38:15,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3438305500923644,-2.6502660752836995,0.06212591378676586,0.037691304258845246,3.1411136280453906,\N,\N,65535,\N,195,1384699095,0,\N
11/17/13,14:38:16,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3477607449543145,-3.032690681566577,5.962105243032069,5.9376706335041485,3.099819649247218,\N,\N,65535,\N,190,1384699096,0,\N
11/17/13,14:38:17,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.4426502748968406,-2.9265531862696363,6.0032144855709015,5.978779876042981,3.0955774686002333,\N,\N,65535,\N,83,1384699097,0,\N
11/17/13,14:38:18,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.4010101724802488,-2.966527910745871,6.029214182922284,6.004779573394363,3.0926292982709027,\N,\N,65535,\N,165,1384699098,0,\N
11/17/13,14:38:19,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3143536490897145,2.951127959342111,5.761607351682121,5.7371727421542005,3.067116142041189,\N,\N,65535,\N,90,1384699099,0,\N
11/17/13,14:38:20,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3770081312136297,-2.895258298130634,6.076410715433797,6.051976105905876,3.0647616229809866,\N,\N,65535,\N,157,1384699100,0,\N
11/17/13,14:38:21,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3669800853582745,-2.794713326795749,6.168023915700277,6.143589306172356,3.0778227013217627,\N,\N,65535,\N,177,1384699101,0,\N
11/17/13,14:38:22,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3511807202777977,-2.9982593988939334,5.987783833397012,5.963349223869091,3.0978904024257012,\N,\N,65535,\N,194,1384699102,0,\N
11/17/13,14:38:23,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.363809731404284,-2.9307468752754433,6.050912334284015,6.026477724756094,3.104153114255101,\N,\N,65535,\N,186,1384699103,0,\N
11/17/13,14:38:24,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.343802070508501,3.125618649402774,5.8349702294718995,5.810535619943979,3.1107080808272562,\N,\N,65535,\N,154,1384699104,0,\N
11/17/13,14:38:25,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3696753245007534,-2.5229978617106514,0.0833034684237659,0.05886885889584529,3.1166343828092673,\N,\N,65535,\N,161,1384699105,0,\N
11/17/13,14:38:26,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3665334965675267,-2.9064483239566448,5.977322922960241,5.95288831343232,3.1099026892128827,\N,\N,65535,\N,172,1384699106,0,\N
11/17/13,14:38:27,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3654440581984129,-3.03468918698129,5.892427579993204,5.867992970465283,3.1017017557949638,\N,\N,65535,\N,85,1384699107,0,\N
11/17/13,14:38:28,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.2992702450502933,-2.8967063393215478,6.006206405603103,5.981771796075182,3.09903171855494,\N,\N,65535,\N,83,1384699108,0,\N
11/17/13,14:38:29,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.377965273635787,-2.6414524823278263,6.252005274287328,6.227570664759408,3.1072226884999954,\N,\N,65535,\N,83,1384699109,0,\N
11/17/13,14:38:30,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.3515922393701292,-2.9988058282806787,5.937241602629896,5.9128069931019756,3.1208680645300086,\N,\N,65535,\N,83,1384699110,0,\N
11/17/13,14:38:31,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.305102360419837,-2.9622308806959214,6.027548285042352,6.003113675514431,3.1547668324282965,\N,\N,65535,\N,83,1384699111,0,\N
11/17/13,14:38:32,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.2989518633716755,-2.959460524180328,6.078041407252655,6.0536067977247345,3.1224024808897193,\N,\N,65535,\N,179,1384699112,0,\N
11/17/13,14:38:33,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.2927687067731821,-2.690200713735537,0.08724298316346574,0.06280837363554512,3.0967071611606656,\N,\N,65535,\N,197,1384699113,0,\N
11/17/13,14:38:34,0,\N,\N,\N,\N,-42.90398970478208,-56.27144403555452,1.265353934515618,3.132202608315874,6.028357344699831,6.00392273517191,3.058138861052146,\N,\N,65535,\N,109,1384699114,0,\N
